region_id,station_id,capacity,name,short_name,lon,lat,android_rental_uri,ios_rental_uri
"71","1795146692060860976",24,"Longfellow Ave & Aldus St","7983.02",-73.88762910982096,40.82319448542357,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16",23,"Van Sinderen Ave & Truxton St","4161.01",-73.90369,40.6786,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b371c432-b682-412f-9b85-8df84ce7a9f3",21,"St Nicholas Ave & W 137 St","7898.03",-73.947568,40.818477,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1848241791125254746",19,"51 Ave & Junction Blvd","6113.07",-73.86772,40.74087,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1905837242740508940",35,"31 St & Broadway","6789.20",-73.92523,40.76211,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","765ee572-6c7a-4ed3-a2d4-f1496ea53996",23,"Webster Ave & Ford St","8472.08",-73.89615,40.85556,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1f088432-0460-421e-a1d9-36890fa5396d",19,"Barry St & Tiffany St","7844.05",-73.891559,40.816126,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d8778570-f7f2-458d-82f5-9ad39210a501",50,"E 5 St & Cooper Sq","5712.12",-73.990993,40.72769,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dbef15-0aca-11e7-82f6-3863bb44ef7c",37,"Atlantic Ave & Furman St","4614.04",-73.9999786,40.69165183,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","dccaeeb5-c53a-4f48-80e6-05675b71a8c8",31,"St Nicholas Ave & Manhattan Ave","7723.01",-73.953149,40.809725,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","7a1ad7c0-4958-4354-91a1-11bf13348abd",19,"56 Dr & 59 St","5579.02",-73.90853,40.72403,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1846085734612252774",22,"98 St & 41 Ave","6304.04",-73.86649,40.74773,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd01c5-0aca-11e7-82f6-3863bb44ef7c",27,"Berry St & N 8 St","5379.09",-73.95852515,40.7190095,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","372c592e-09d8-400c-9595-2aa3510f39b0",25,"Central Ave & Himrod St","4713.01",-73.92302,40.69676,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de5005-0aca-11e7-82f6-3863bb44ef7c",27,"7 St & 5 Ave","3914.02",-73.98541675,40.6704922,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1898751402035634700",21,"E 51 St & Linden Blvd","3373.01",-73.92967,40.65399,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","912813fc-fde4-4430-8443-a4fa21477e7f",24,"Broadway & W 165 St","8191.01",-73.941409,40.839137,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de0a78-0aca-11e7-82f6-3863bb44ef7c",19,"Henry St & Bay St","3972.08",-74.00494695,40.6725058,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","7aa86431-bbc5-4d9c-8198-9630c9d32a22",21,"Chester Ave & 12 Ave","3135.04",-73.984276,40.644367,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1846086362824884662",25,"56 Ave & 92 St","5962.04",-73.86995,40.73649,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","41495491-5d89-4e14-aab9-c3db04aad399",19,"43 St & Skillman Ave","6325.01",-73.9208248257637,40.74692675687384,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d89dc10f-9be3-45a5-9c3c-06c04c963436",21,"Flushing Ave & Woodward Ave","5225.02",-73.91873,40.71246,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dbe15d-0aca-11e7-82f6-3863bb44ef7c",27,"Franklin Ave & Myrtle Ave","4715.01",-73.95801365375519,40.694546087246025,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","62b97c1e-9d06-4c5e-b9c3-d76099e37fe4",27,"Prospect Pl & Vanderbilt Ave","4157.15",-73.96902144,40.67767534,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1828965347681089818",20,"Turner Pl & Coney Island Ave","3157.08",-73.97073,40.64521,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1861678548643203686",25,"Crotona Pkwy & Bronx Park S","8325.12",-73.883,40.84784,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","0b009276-767c-47ee-a4d2-7633d4f95d95",62,"W 47 St & 6 Ave","6667.04",-73.98255,40.758397,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","2a66ed0a-5e6d-4893-a1d1-876bb2bac4be",27,"E 174 St & Walton Ave","8285.09",-73.912042,40.844811,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","a4d041fd-c5fa-4f52-800c-25d7a661a875",22,"E 138 St & 5 Ave","7809.13",-73.936153,40.81449,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dcc37f-0aca-11e7-82f6-3863bb44ef7c",23,"Greene Ave & Nostrand Ave","4519.02",-73.950916,40.6883337,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","62f8f806-bd04-4282-9c5d-ad4293644e3c",21,"E Tremont Ave & E 176 St","8356.02",-73.901883,40.847798,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","54df610f-0e47-4958-98ca-37bb1b1c4dca",24,"Convent Ave & W 151 St","8049.10",-73.942924,40.82831,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","f3140fb8-347b-4dca-96df-eeef2d1bfc50",21,"Morris Ave & E 163 St","8036.05",-73.91765579597632,40.827230499624726,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","c80c55c4-d623-42d7-8acf-6bfa68a84ecb",21,"3 Ave & E 169 St","8103.05",-73.905158,40.832678,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","44fa161f-eb62-459b-b53e-da83788cfa2a",30,"Convent Ave & W 135 St","7860.08",-73.950988,40.818215,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","4f814d78-5d8d-458b-877e-2ca449b865be",22,"Riverside Dr & W 148 St","8054.04",-73.950426,40.829114,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","595cf79f-7783-4373-b3d5-775bcf76033b",19,"Ogden Ave & Merriam Ave","8218.04",-73.925961,40.839142,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de17f7-0aca-11e7-82f6-3863bb44ef7c",39,"W 100 St & Broadway","7580.01",-73.97041192,40.7973721,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","633fbc4c-7617-47ba-a393-aad7a8d26a3e",24,"Van Brunt St & Van Dyke St","4095.10",-74.01472628116608,40.6758329439129,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","56b3ca32-104a-4920-a879-a97a820858c4",27,"Washington Ave & Empire Blvd","3704.01",-73.9605695,40.66314,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","ca843847-923a-40b7-80ca-c1c3fff6e818",20,"Macombs Rd & W 175 St","8344.04",-73.916082,40.848177,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd17a5-0aca-11e7-82f6-3863bb44ef7c",51,"Nassau Ave & Newell St","5623.03",-73.94752621650696,40.724812564400175,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dbe68e-0aca-11e7-82f6-3863bb44ef7c",57,"Greenwich Ave & Charles St","5914.08",-74.000271,40.735238,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","807e9f5a-49b6-4b7e-847b-4a60cff330ed",18,"Linden St & Knickerbocker Ave","4743.04",-73.91566,40.69714,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dce9b5-0aca-11e7-82f6-3863bb44ef7c",33,"Division Ave & Marcy Ave","5084.03",-73.95796783,40.70708701,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","3e1bdcec-e762-4e83-b447-007f05923cce",23,"19 St & 24 Ave","7186.15",-73.9225403,40.7774552,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1838071008881986168",30,"37 Ave & 113 St","6524.09",-73.8549,40.75475,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","f62526d4-9c6a-4c76-be76-c64b5be669d2",21,"Steinway St & Ditmars Blvd","7074.01",-73.906127,40.772717,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db41bf-0aca-11e7-82f6-3863bb44ef7c",33,"MacDougal St & Washington Sq","5797.01",-73.99852205,40.73226398,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","ca7ec509-cefc-4ac6-b729-08999d191051",23,"Hazen St & 20 Ave","7032.06",-73.895166,40.772092,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","42c3bb6e-0478-4e4a-af10-151f5f4dffb9",19,"55 Dr & Maurice Ave","5579.04",-73.90917,40.7261,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","6476c5fd-611e-436c-9736-e0f43bb7774e",19,"E 163 St & Tiffany St","7927.08",-73.895069,40.821075,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1871698348432996504",23,"Taylor St & Bedford Ave","4982.02",-73.963252,40.705774,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","837b7db3-55c6-4595-a497-834972631752",17,"Stanhope St & Fairview Ave","5146.03",-73.91116,40.70998,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dbcd6c-0aca-11e7-82f6-3863bb44ef7c",33,"Clinton Ave & Myrtle Ave","4651.02",-73.968896,40.693261,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","e35c42c6-8b73-4528-b08d-c94b75624b40",21,"Bushwick Ave & Stagg St","5140.06",-73.94008,40.709897,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1860188747953293684",19,"Southern Blvd & E 180 St","8325.08",-73.88426,40.84605,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd9fa6-0aca-11e7-82f6-3863bb44ef7c",62,"E 48 St & 5 Ave","6626.01",-73.97805914282799,40.75724567911726,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1859088223746072684",19,"Verona Pl & Fulton St","4214.04",-73.9476791024208,40.6803560840434,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d73e26de-8534-4b46-a321-3cae295ef9b2",31,"W 171 St & St Nicholas Ave","8262.07",-73.938631,40.842941,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de12ff-0aca-11e7-82f6-3863bb44ef7c",19,"W 107 St & Columbus Ave","7619.05",-73.9621128676,40.7997568,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","162d5859-b735-4ff7-9613-01b21f22c1cd",36,"Lafayette Ave & Ft Greene Pl","4470.09",-73.97664964199066,40.68700231292619,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd3d7f-0aca-11e7-82f6-3863bb44ef7c",36,"E 68 St & 3 Ave","6896.16",-73.96224617958069,40.76712840349542,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","922763d6-d73c-4678-8bcd-f42ee3a236db",20,"Carroll St & Utica Ave","3782.03",-73.93162,40.66619,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","c8c39d85-4ce7-46c5-b709-998067200780",24,"Bedford Park Blvd & Paul Ave","8752.01",-73.89186,40.87444,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66ddea99-0aca-11e7-82f6-3863bb44ef7c",23,"10 St & 7 Ave","3762.08",-73.98199886,40.6662078,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd4d70-0aca-11e7-82f6-3863bb44ef7c",41,"Riverside Dr & W 72 St","7288.04",-73.98562431335449,40.78057799010334,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b4974d89-932c-4a9f-a264-2ea0cf70613e",20,"Pinehurst Ave & W 187 St","8458.03",-73.937878,40.855331,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dbee85-0aca-11e7-82f6-3863bb44ef7c",75,"Fulton St & Clermont Ave","4386.05",-73.96922273,40.68415748,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dc80b4-0aca-11e7-82f6-3863bb44ef7c",61,"W 52 St & 5 Ave","6700.01",-73.97648516,40.75992262,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1d32e684-602b-46b6-8c96-ab47b57a03f3",25,"Grand Ave & Bergen St","4190.06",-73.962408,40.678045,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","ebae0b66-e463-4ded-9b7a-43c0aca9b37a",23,"Morris Ave & E 142 St","7821.01",-73.924963,40.814469,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dbe571-0aca-11e7-82f6-3863bb44ef7c",60,"W 4 St & 7 Ave S","5880.02",-74.00293877,40.73401143,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","f34ea09d-32f9-492c-9124-99059bc0b5dd",21,"Steinway St & 19 Ave","7220.01",-73.899558,40.778089,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","84a7baff-415b-4ab9-a859-74c2801483ce",19,"Devoe St & Morgan Ave","5282.02",-73.93515,40.713811,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","7dda8844-60ba-4449-b05c-54c1d14ab5fb",69,"Broadway & Morris St","5033.01",-74.01321887969969,40.705945132708806,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","5a24acbb-94ef-4cb5-9db8-f6073ac26a2b",22,"21 St & 23 Ave","7210.07",-73.919046,40.778557,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","a47f77a2-9008-4652-a4f1-b95eee723a1b",41,"W 35 St & Dyer Ave","6569.08",-73.99740189313889,40.754691750226016,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","579e583e-60ab-4f2a-83d0-fabebddfcd0f",19,"Broadway & Ellwood St","8547.04",-73.929719,40.862058,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de19ab-0aca-11e7-82f6-3863bb44ef7c",31,"3 St & Prospect Park West","3865.05",-73.97363831,40.668132,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1875415144760576328",25,"Naples Terrace & Godwin Terrace","8819.05",-73.90536,40.87995,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b9720921-8170-43ea-a5ae-b61b9161eb49",39,"5 Ave & E 87 St","7323.09",-73.95987510681152,40.78232260730881,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b713367c-3572-4225-b74a-9319ab537838",19,"Sedgwick Ave & Hall of Fame Terrace","8539.02",-73.913303,40.859532,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","0dd71c6d-11ee-4ad4-ba99-36b9ad36112c",21,"St Marks Ave & Thomas S. Boyland St","4023.01",-73.91387,40.67313,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","0bd9bd58-42e6-4680-9d19-83943372221f",22,"6 Ave & 60 St","2912.08",-74.013821,40.638196,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","816e50eb-dc4b-47dc-b773-154e2020cb0d",19,"52 St & 6 Ave","3084.05",-74.009441,40.642703,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1835250442210857240",21,"Kingston Ave & E New York Ave","3648.08",-73.94293,40.66219,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66ddeaff-0aca-11e7-82f6-3863bb44ef7c",31,"West End Ave & W 94 St","7524.09",-73.974124,40.7941654,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","64f0f28c-bedc-42d5-b107-ecdd48fc30cd",103,"Broadway & W 48 St","6708.04",-73.98486793041229,40.76017739537783,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","c606bae0-889c-47c3-8202-9463ef147655",24,"Lefferts Ave & Albany Ave","3719.02",-73.94019,40.66288,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1871698223344654662",25,"Lee Ave & Taylor St","5053.01",-73.961241,40.706732,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1822663031356509142",21,"Matthews Ct & Coney Island Ave","3034.02",-73.96951,40.64235,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1862002854876824190",21,"Elmhurst Ave & Forley St","6240.05",-73.87763,40.74615,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd24ca-0aca-11e7-82f6-3863bb44ef7c",47,"31 St & Thomson Ave","6227.02",-73.93540375,40.74469738,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de4959-0aca-11e7-82f6-3863bb44ef7c",25,"Clinton St & 4 Place","4119.04",-74.00014502,40.6783563,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d18512f9-52c8-4175-92b9-b6258dc30748",20,"Park Pl & Buffalo Ave","3999.06",-73.92539,40.67202,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1096fc76-794e-4343-8eb0-0dd6c9a48266",19,"E 201 St & Briggs Ave","8717.07",-73.88459,40.87207,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d11b9869-8964-4b79-aafc-4b60ad1b44c4",23,"Central Ave & Starr St","4792.03",-73.92834,40.700003,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db6f2e-0aca-11e7-82f6-3863bb44ef7c",45,"Canal St & Rutgers St","5303.08",-73.98990025,40.71427487,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","e9575102-1081-4c30-8d15-ea95913579e2",21,"Bergen St & Buffalo Ave","4072.02",-73.92512,40.6747,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","7f402242-dc1b-4a48-ba21-58c4fa7216b4",19,"53 Ave & 62 St","5806.01",-73.90159,40.73169,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","e85c3165-ad0a-44a3-9683-d8cf7575f465",30,"Caton Ave & E 10 St","3230.01",-73.97058,40.648481,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","29ced315-14b5-4edc-bef2-665316dfe3dd",45,"W 12 St & Hudson St","5997.10",-74.00558933615685,40.73752993301071,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","493e046c-5d62-4772-90c4-b6a9f4afcd39",19,"Willoughby Ave & Myrtle Ave","4759.02",-73.93098,40.69757,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","c63a83a0-bda1-40a6-835b-f82c363543b9",23,"E 128 St & Madison Ave","7735.23",-73.939182,40.80756,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","6b60bf55-3da4-439a-bde1-fc80be8623ba",24,"Fort Washington Ave & W 173 St","8320.01",-73.940493,40.84522,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de25bd-0aca-11e7-82f6-3863bb44ef7c",79,"3 St & 3 Ave","4028.03",-73.98775226,40.6750705,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd217d-0aca-11e7-82f6-3863bb44ef7c",27,"Franklin St & Dupont St","5944.01",-73.95866,40.73564,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b4f990dd-36bb-46b3-9eea-4b980bd43c2d",24,"Jerome Ave & W Fordham Rd","8586.09",-73.90108,40.86294,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dc3782-0aca-11e7-82f6-3863bb44ef7c",31,"Grand St & Havemeyer St","5267.08",-73.95698119,40.71286844,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d2b23c87-b7c3-48c2-a634-db4b76ecbcf7",20,"Pacific St & Utica Ave","4154.02",-73.93051,40.6767,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","37a37e5b-f975-4f92-a897-dca8e4670631",19,"46 St & 28 Ave","6842.02",-73.908782,40.763328,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd4c5f-0aca-11e7-82f6-3863bb44ef7c",67,"Columbus Ave & W 72 St","7175.05",-73.97898475,40.7770575,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1869753654337059182",21,"Marble Hill Ave & W 225 St","8745.01",-73.91099,40.87471,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","f681f980-185d-45b9-8490-bb2606624dd4",19,"Goulden Ave & Bedford Park Blvd","8738.01",-73.89533,40.87387,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b35ba3c0-d3e8-4b1a-b63b-73a7bb518c9e",20,"Irving Ave & Palmetto St","4775.01",-73.9127,40.698,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dde630-0aca-11e7-82f6-3863bb44ef7c",73,"E 93 St & 2 Ave","7286.02",-73.9489196240902,40.782454175279874,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dc81ce-0aca-11e7-82f6-3863bb44ef7c",75,"E 51 St & Lexington Ave","6659.01",-73.97207836,40.75714758,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","bbc3c1df-f7db-4f54-8d5c-b8f4269ecb48",19,"64 St & 53 Dr","5688.02",-73.90115,40.72897,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","98ebf9c6-1d94-4e21-9007-c623875fdb5e",19,"E 144 St & Brook Ave","7777.02",-73.917037,40.811675,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","581bc4fe-cf14-4767-8377-6fa156ff8a29",19,"Morris Ave & E 153 St","7901.04",-73.921411,40.820036,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1814901062206225038",21,"Lenox Rd & E 43 St","3495.08",-73.93765,40.65496,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd5407-0aca-11e7-82f6-3863bb44ef7c",79,"Riverside Dr & W 78 St","7340.06",-73.98362492,40.78414472,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1d3a8670-09b3-4127-b750-af5311e565f0",19,"Mount Eden Pkwy & Eastburn Ave","8245.03",-73.908544,40.842675,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db2a71-0aca-11e7-82f6-3863bb44ef7c",45,"Barrow St & Hudson St","5805.05",-74.00674436,40.73172428,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","9394fb49-583f-4426-8d2f-a2b0ffb584d2",49,"Stanton St & Norfolk St","5445.07",-73.986274,40.720747,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1934749166596673908",46,"Washington Pl & Greene St","5755.15",-73.99546380915461,40.72980619180496,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","457ea5d7-d643-4028-87db-46dee0b81555",25,"Kingsland Ave & Nassau Ave","5613.04",-73.94173,40.72577,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dc7f02-0aca-11e7-82f6-3863bb44ef7c",109,"Park Ave & E 41 St","6432.08",-73.97791,40.751581,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","92fc1ad7-0867-4655-b02f-ede65d336b14",19,"49 St & 31 Ave","6662.01",-73.909831,40.758057,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
